"","Entry","X2","X","Entry.name","Status","Protein.names","Gene.names","Organism","Length","Tissue.specificity","Induction","Developmental.stage"
"371","Q8K389","lcl|NW_011934525.1_cds_XP_011435774.1_19",39,"CK5P2_MOUSE","reviewed","CDK5 regulatory subunit-associated protein 2 (CDK5 activator-binding protein C48)","Cdk5rap2 Kiaa1633","Mus musculus (Mouse)",1822,"TISSUE SPECIFICITY: Expressed in testis, thymus, heart and brain. {ECO:0000269|PubMed:20460369}.","","DEVELOPMENTAL STAGE: Detected in the developing cortex at 9.5 dpc. Expression peaks between 10.5 and 13.5 dpc, remains robust at 15.5 dpc and declines thereafter. This peak corresponds to periods of active neurogenesis. {ECO:0000269|PubMed:20460369, ECO:0000269|PubMed:20471352}."
"372","Q8K389","lcl|NW_011934525.1_cds_XP_011432688.1_16",39,"CK5P2_MOUSE","reviewed","CDK5 regulatory subunit-associated protein 2 (CDK5 activator-binding protein C48)","Cdk5rap2 Kiaa1633","Mus musculus (Mouse)",1822,"TISSUE SPECIFICITY: Expressed in testis, thymus, heart and brain. {ECO:0000269|PubMed:20460369}.","","DEVELOPMENTAL STAGE: Detected in the developing cortex at 9.5 dpc. Expression peaks between 10.5 and 13.5 dpc, remains robust at 15.5 dpc and declines thereafter. This peak corresponds to periods of active neurogenesis. {ECO:0000269|PubMed:20460369, ECO:0000269|PubMed:20471352}."
"373","Q8NB49","lcl|NW_011934567.1_cds_XP_011430687.1_108",155,"AT11C_HUMAN","reviewed","Phospholipid-transporting ATPase IG (EC 7.6.2.1) (ATPase IQ) (ATPase class VI type 11C) (P4-ATPase flippase complex alpha subunit ATP11C)","ATP11C ATPIG ATPIQ","Homo sapiens (Human)",1132,"TISSUE SPECIFICITY: Widely expressed. {ECO:0000269|PubMed:15533723}.","",""
"374","Q8NB49","lcl|NW_011934567.1_cds_XP_011430784.1_106",155,"AT11C_HUMAN","reviewed","Phospholipid-transporting ATPase IG (EC 7.6.2.1) (ATPase IQ) (ATPase class VI type 11C) (P4-ATPase flippase complex alpha subunit ATP11C)","ATP11C ATPIG ATPIQ","Homo sapiens (Human)",1132,"TISSUE SPECIFICITY: Widely expressed. {ECO:0000269|PubMed:15533723}.","",""
"375","Q8NB49","lcl|NW_011934567.1_cds_XP_011431095.1_107",155,"AT11C_HUMAN","reviewed","Phospholipid-transporting ATPase IG (EC 7.6.2.1) (ATPase IQ) (ATPase class VI type 11C) (P4-ATPase flippase complex alpha subunit ATP11C)","ATP11C ATPIG ATPIQ","Homo sapiens (Human)",1132,"TISSUE SPECIFICITY: Widely expressed. {ECO:0000269|PubMed:15533723}.","",""
"376","Q8NB49","lcl|NW_011934567.1_cds_XP_011430939.1_109",155,"AT11C_HUMAN","reviewed","Phospholipid-transporting ATPase IG (EC 7.6.2.1) (ATPase IQ) (ATPase class VI type 11C) (P4-ATPase flippase complex alpha subunit ATP11C)","ATP11C ATPIG ATPIQ","Homo sapiens (Human)",1132,"TISSUE SPECIFICITY: Widely expressed. {ECO:0000269|PubMed:15533723}.","",""
"377","Q8NB49","lcl|NW_011934567.1_cds_XP_011430863.1_110",155,"AT11C_HUMAN","reviewed","Phospholipid-transporting ATPase IG (EC 7.6.2.1) (ATPase IQ) (ATPase class VI type 11C) (P4-ATPase flippase complex alpha subunit ATP11C)","ATP11C ATPIG ATPIQ","Homo sapiens (Human)",1132,"TISSUE SPECIFICITY: Widely expressed. {ECO:0000269|PubMed:15533723}.","",""
"378","Q8NB49","lcl|NW_011934567.1_cds_XP_011431755.1_118",155,"AT11C_HUMAN","reviewed","Phospholipid-transporting ATPase IG (EC 7.6.2.1) (ATPase IQ) (ATPase class VI type 11C) (P4-ATPase flippase complex alpha subunit ATP11C)","ATP11C ATPIG ATPIQ","Homo sapiens (Human)",1132,"TISSUE SPECIFICITY: Widely expressed. {ECO:0000269|PubMed:15533723}.","",""
"379","Q8NB49","lcl|NW_011934567.1_cds_XP_019923816.1_113",155,"AT11C_HUMAN","reviewed","Phospholipid-transporting ATPase IG (EC 7.6.2.1) (ATPase IQ) (ATPase class VI type 11C) (P4-ATPase flippase complex alpha subunit ATP11C)","ATP11C ATPIG ATPIQ","Homo sapiens (Human)",1132,"TISSUE SPECIFICITY: Widely expressed. {ECO:0000269|PubMed:15533723}.","",""
"380","Q8NB49","lcl|NW_011934567.1_cds_XP_011431488.1_121",155,"AT11C_HUMAN","reviewed","Phospholipid-transporting ATPase IG (EC 7.6.2.1) (ATPase IQ) (ATPase class VI type 11C) (P4-ATPase flippase complex alpha subunit ATP11C)","ATP11C ATPIG ATPIQ","Homo sapiens (Human)",1132,"TISSUE SPECIFICITY: Widely expressed. {ECO:0000269|PubMed:15533723}.","",""
"381","Q8NB49","lcl|NW_011934567.1_cds_XP_011431328.1_116",155,"AT11C_HUMAN","reviewed","Phospholipid-transporting ATPase IG (EC 7.6.2.1) (ATPase IQ) (ATPase class VI type 11C) (P4-ATPase flippase complex alpha subunit ATP11C)","ATP11C ATPIG ATPIQ","Homo sapiens (Human)",1132,"TISSUE SPECIFICITY: Widely expressed. {ECO:0000269|PubMed:15533723}.","",""
"382","Q8NB49","lcl|NW_011934567.1_cds_XP_011431912.1_111",155,"AT11C_HUMAN","reviewed","Phospholipid-transporting ATPase IG (EC 7.6.2.1) (ATPase IQ) (ATPase class VI type 11C) (P4-ATPase flippase complex alpha subunit ATP11C)","ATP11C ATPIG ATPIQ","Homo sapiens (Human)",1132,"TISSUE SPECIFICITY: Widely expressed. {ECO:0000269|PubMed:15533723}.","",""
"383","Q8NB49","lcl|NW_011934567.1_cds_XP_019923966.1_119",155,"AT11C_HUMAN","reviewed","Phospholipid-transporting ATPase IG (EC 7.6.2.1) (ATPase IQ) (ATPase class VI type 11C) (P4-ATPase flippase complex alpha subunit ATP11C)","ATP11C ATPIG ATPIQ","Homo sapiens (Human)",1132,"TISSUE SPECIFICITY: Widely expressed. {ECO:0000269|PubMed:15533723}.","",""
"384","Q8NB49","lcl|NW_011934567.1_cds_XP_011431018.1_114",155,"AT11C_HUMAN","reviewed","Phospholipid-transporting ATPase IG (EC 7.6.2.1) (ATPase IQ) (ATPase class VI type 11C) (P4-ATPase flippase complex alpha subunit ATP11C)","ATP11C ATPIG ATPIQ","Homo sapiens (Human)",1132,"TISSUE SPECIFICITY: Widely expressed. {ECO:0000269|PubMed:15533723}.","",""
"385","Q8NB49","lcl|NW_011934567.1_cds_XP_019924112.1_122",155,"AT11C_HUMAN","reviewed","Phospholipid-transporting ATPase IG (EC 7.6.2.1) (ATPase IQ) (ATPase class VI type 11C) (P4-ATPase flippase complex alpha subunit ATP11C)","ATP11C ATPIG ATPIQ","Homo sapiens (Human)",1132,"TISSUE SPECIFICITY: Widely expressed. {ECO:0000269|PubMed:15533723}.","",""
"386","Q8NB49","lcl|NW_011934567.1_cds_XP_011431679.1_117",155,"AT11C_HUMAN","reviewed","Phospholipid-transporting ATPase IG (EC 7.6.2.1) (ATPase IQ) (ATPase class VI type 11C) (P4-ATPase flippase complex alpha subunit ATP11C)","ATP11C ATPIG ATPIQ","Homo sapiens (Human)",1132,"TISSUE SPECIFICITY: Widely expressed. {ECO:0000269|PubMed:15533723}.","",""
"387","Q8NB49","lcl|NW_011934567.1_cds_XP_011431167.1_112",155,"AT11C_HUMAN","reviewed","Phospholipid-transporting ATPase IG (EC 7.6.2.1) (ATPase IQ) (ATPase class VI type 11C) (P4-ATPase flippase complex alpha subunit ATP11C)","ATP11C ATPIG ATPIQ","Homo sapiens (Human)",1132,"TISSUE SPECIFICITY: Widely expressed. {ECO:0000269|PubMed:15533723}.","",""
"388","Q8NB49","lcl|NW_011934567.1_cds_XP_019923983.1_120",155,"AT11C_HUMAN","reviewed","Phospholipid-transporting ATPase IG (EC 7.6.2.1) (ATPase IQ) (ATPase class VI type 11C) (P4-ATPase flippase complex alpha subunit ATP11C)","ATP11C ATPIG ATPIQ","Homo sapiens (Human)",1132,"TISSUE SPECIFICITY: Widely expressed. {ECO:0000269|PubMed:15533723}.","",""
"389","Q8NB49","lcl|NW_011934567.1_cds_XP_011431250.1_115",155,"AT11C_HUMAN","reviewed","Phospholipid-transporting ATPase IG (EC 7.6.2.1) (ATPase IQ) (ATPase class VI type 11C) (P4-ATPase flippase complex alpha subunit ATP11C)","ATP11C ATPIG ATPIQ","Homo sapiens (Human)",1132,"TISSUE SPECIFICITY: Widely expressed. {ECO:0000269|PubMed:15533723}.","",""
"390","Q8NB49","lcl|NW_011934567.1_cds_XP_019924127.1_123",155,"AT11C_HUMAN","reviewed","Phospholipid-transporting ATPase IG (EC 7.6.2.1) (ATPase IQ) (ATPase class VI type 11C) (P4-ATPase flippase complex alpha subunit ATP11C)","ATP11C ATPIG ATPIQ","Homo sapiens (Human)",1132,"TISSUE SPECIFICITY: Widely expressed. {ECO:0000269|PubMed:15533723}.","",""
"391","Q8QG78","lcl|NW_011934558.1_cds_XP_011426189.1_79",117,"NCOR1_XENLA","reviewed","Nuclear receptor corepressor 1 (N-CoR) (N-CoR1) (xN-CoR)","ncor1","Xenopus laevis (African clawed frog)",2498,"","INDUCTION: By thyroid hormone in the developing intestine and tail. {ECO:0000269|PubMed:12446772}.","DEVELOPMENTAL STAGE: Expressed in the developing intestine both prior to and during remodeling (stages NF54 to NF66). Also expressed at high levels in the tail during tail regression (stages NF62 and NF64) and in the hindlimbs during hindlimb morphogenesis (stage NF56). {ECO:0000269|PubMed:12446772, ECO:0000269|PubMed:15060155}."
"392","Q8QG78","lcl|NW_011934558.1_cds_XP_011426352.1_77",117,"NCOR1_XENLA","reviewed","Nuclear receptor corepressor 1 (N-CoR) (N-CoR1) (xN-CoR)","ncor1","Xenopus laevis (African clawed frog)",2498,"","INDUCTION: By thyroid hormone in the developing intestine and tail. {ECO:0000269|PubMed:12446772}.","DEVELOPMENTAL STAGE: Expressed in the developing intestine both prior to and during remodeling (stages NF54 to NF66). Also expressed at high levels in the tail during tail regression (stages NF62 and NF64) and in the hindlimbs during hindlimb morphogenesis (stage NF56). {ECO:0000269|PubMed:12446772, ECO:0000269|PubMed:15060155}."
"393","Q8QG78","lcl|NW_011934558.1_cds_XP_011426803.1_82",117,"NCOR1_XENLA","reviewed","Nuclear receptor corepressor 1 (N-CoR) (N-CoR1) (xN-CoR)","ncor1","Xenopus laevis (African clawed frog)",2498,"","INDUCTION: By thyroid hormone in the developing intestine and tail. {ECO:0000269|PubMed:12446772}.","DEVELOPMENTAL STAGE: Expressed in the developing intestine both prior to and during remodeling (stages NF54 to NF66). Also expressed at high levels in the tail during tail regression (stages NF62 and NF64) and in the hindlimbs during hindlimb morphogenesis (stage NF56). {ECO:0000269|PubMed:12446772, ECO:0000269|PubMed:15060155}."
"394","Q8QG78","lcl|NW_011934558.1_cds_XP_011426653.1_80",117,"NCOR1_XENLA","reviewed","Nuclear receptor corepressor 1 (N-CoR) (N-CoR1) (xN-CoR)","ncor1","Xenopus laevis (African clawed frog)",2498,"","INDUCTION: By thyroid hormone in the developing intestine and tail. {ECO:0000269|PubMed:12446772}.","DEVELOPMENTAL STAGE: Expressed in the developing intestine both prior to and during remodeling (stages NF54 to NF66). Also expressed at high levels in the tail during tail regression (stages NF62 and NF64) and in the hindlimbs during hindlimb morphogenesis (stage NF56). {ECO:0000269|PubMed:12446772, ECO:0000269|PubMed:15060155}."
"395","Q8QG78","lcl|NW_011934558.1_cds_XP_011426504.1_76",117,"NCOR1_XENLA","reviewed","Nuclear receptor corepressor 1 (N-CoR) (N-CoR1) (xN-CoR)","ncor1","Xenopus laevis (African clawed frog)",2498,"","INDUCTION: By thyroid hormone in the developing intestine and tail. {ECO:0000269|PubMed:12446772}.","DEVELOPMENTAL STAGE: Expressed in the developing intestine both prior to and during remodeling (stages NF54 to NF66). Also expressed at high levels in the tail during tail regression (stages NF62 and NF64) and in the hindlimbs during hindlimb morphogenesis (stage NF56). {ECO:0000269|PubMed:12446772, ECO:0000269|PubMed:15060155}."
"396","Q8QG78","lcl|NW_011934558.1_cds_XP_011426427.1_75",117,"NCOR1_XENLA","reviewed","Nuclear receptor corepressor 1 (N-CoR) (N-CoR1) (xN-CoR)","ncor1","Xenopus laevis (African clawed frog)",2498,"","INDUCTION: By thyroid hormone in the developing intestine and tail. {ECO:0000269|PubMed:12446772}.","DEVELOPMENTAL STAGE: Expressed in the developing intestine both prior to and during remodeling (stages NF54 to NF66). Also expressed at high levels in the tail during tail regression (stages NF62 and NF64) and in the hindlimbs during hindlimb morphogenesis (stage NF56). {ECO:0000269|PubMed:12446772, ECO:0000269|PubMed:15060155}."
"397","Q8QG78","lcl|NW_011934558.1_cds_XP_011426109.1_81",117,"NCOR1_XENLA","reviewed","Nuclear receptor corepressor 1 (N-CoR) (N-CoR1) (xN-CoR)","ncor1","Xenopus laevis (African clawed frog)",2498,"","INDUCTION: By thyroid hormone in the developing intestine and tail. {ECO:0000269|PubMed:12446772}.","DEVELOPMENTAL STAGE: Expressed in the developing intestine both prior to and during remodeling (stages NF54 to NF66). Also expressed at high levels in the tail during tail regression (stages NF62 and NF64) and in the hindlimbs during hindlimb morphogenesis (stage NF56). {ECO:0000269|PubMed:12446772, ECO:0000269|PubMed:15060155}."
"398","Q8QG78","lcl|NW_011934558.1_cds_XP_011426269.1_78",117,"NCOR1_XENLA","reviewed","Nuclear receptor corepressor 1 (N-CoR) (N-CoR1) (xN-CoR)","ncor1","Xenopus laevis (African clawed frog)",2498,"","INDUCTION: By thyroid hormone in the developing intestine and tail. {ECO:0000269|PubMed:12446772}.","DEVELOPMENTAL STAGE: Expressed in the developing intestine both prior to and during remodeling (stages NF54 to NF66). Also expressed at high levels in the tail during tail regression (stages NF62 and NF64) and in the hindlimbs during hindlimb morphogenesis (stage NF56). {ECO:0000269|PubMed:12446772, ECO:0000269|PubMed:15060155}."
"399","Q8R000","lcl|NW_011934598.1_cds_XP_019928314.1_257",92,"OSTA_MOUSE","reviewed","Organic solute transporter subunit alpha (OST-alpha) (Solute carrier family 51 subunit alpha)","Slc51a Osta","Mus musculus (Mouse)",340,"TISSUE SPECIFICITY: Present at high levels in ileum. In ileum, it is restricted to the apical domain on the mature villus enterocytes with little detectable expression in the goblet cells or crypt enterocytes (at protein level). Expressed in kidney but not in heart, brain, liver, spleen, embryo, lung, thymus, ovary nor testis. {ECO:0000269|PubMed:15563450, ECO:0000269|PubMed:16317684}.","INDUCTION: Positively regulated via the bile acid-activated nuclear receptor farnesoid X receptor (NR1H4/FXR). Up-regulated in mice lacking Mrp4, but it is unable to compensate for the absence of Mrp4. {ECO:0000269|PubMed:16357058, ECO:0000269|PubMed:16628672}.",""
"400","Q8R000","lcl|NW_011934598.1_cds_XP_011447872.1_258",92,"OSTA_MOUSE","reviewed","Organic solute transporter subunit alpha (OST-alpha) (Solute carrier family 51 subunit alpha)","Slc51a Osta","Mus musculus (Mouse)",340,"TISSUE SPECIFICITY: Present at high levels in ileum. In ileum, it is restricted to the apical domain on the mature villus enterocytes with little detectable expression in the goblet cells or crypt enterocytes (at protein level). Expressed in kidney but not in heart, brain, liver, spleen, embryo, lung, thymus, ovary nor testis. {ECO:0000269|PubMed:15563450, ECO:0000269|PubMed:16317684}.","INDUCTION: Positively regulated via the bile acid-activated nuclear receptor farnesoid X receptor (NR1H4/FXR). Up-regulated in mice lacking Mrp4, but it is unable to compensate for the absence of Mrp4. {ECO:0000269|PubMed:16357058, ECO:0000269|PubMed:16628672}.",""
"401","Q8R000","lcl|NW_011934598.1_cds_XP_011447718.1_259",92,"OSTA_MOUSE","reviewed","Organic solute transporter subunit alpha (OST-alpha) (Solute carrier family 51 subunit alpha)","Slc51a Osta","Mus musculus (Mouse)",340,"TISSUE SPECIFICITY: Present at high levels in ileum. In ileum, it is restricted to the apical domain on the mature villus enterocytes with little detectable expression in the goblet cells or crypt enterocytes (at protein level). Expressed in kidney but not in heart, brain, liver, spleen, embryo, lung, thymus, ovary nor testis. {ECO:0000269|PubMed:15563450, ECO:0000269|PubMed:16317684}.","INDUCTION: Positively regulated via the bile acid-activated nuclear receptor farnesoid X receptor (NR1H4/FXR). Up-regulated in mice lacking Mrp4, but it is unable to compensate for the absence of Mrp4. {ECO:0000269|PubMed:16357058, ECO:0000269|PubMed:16628672}.",""
"402","Q8WQI5","lcl|NW_011934594.1_cds_XP_011444203.1_223",85,"RS8_SPOFR","reviewed","40S ribosomal protein S8","RpS8","Spodoptera frugiperda (Fall armyworm)",208,"","",""
"403","Q92504","lcl|NW_011934577.1_cds_XP_011434218.1_140",185,"S39A7_HUMAN","reviewed","Zinc transporter SLC39A7 (Histidine-rich membrane protein Ke4) (Really interesting new gene 5 protein) (Solute carrier family 39 member 7) (Zrt-, Irt-like protein 7) (ZIP7)","SLC39A7 HKE4 RING5","Homo sapiens (Human)",469,"TISSUE SPECIFICITY: Widely expressed. {ECO:0000269|PubMed:14525538, ECO:0000269|PubMed:15705588}.","INDUCTION: Down-regulated by Zn(+2). {ECO:0000269|PubMed:15705588}.",""
"404","Q941I6","lcl|NW_011934574.1_cds_XP_019924487.1_135",167,"PMS1_ARATH","reviewed","DNA mismatch repair protein PMS1 (Postmeiotic segregation protein 1) (Protein POSTMEIOTIC SEGREGATION 1)","PMS1 At4g02460 T14P8.6","Arabidopsis thaliana (Mouse-ear cress)",923,"TISSUE SPECIFICITY: Expressed at very low levels in mature leaves. Detected in rapidly dividing tissues. {ECO:0000269|PubMed:20571910, ECO:0000269|Ref.1}.","",""
"405","Q96MM6","lcl|NW_011934520.1_cds_XP_011430737.1_12",29,"HS12B_HUMAN","reviewed","Heat shock 70 kDa protein 12B","HSPA12B C20orf60","Homo sapiens (Human)",686,"TISSUE SPECIFICITY: Highest expression in muscle and heart. Lower levels in liver and kidney. {ECO:0000269|PubMed:12552099}.","",""
"406","Q96MU7","lcl|NW_011934598.1_cds_XP_011448414.1_255",91,"YTDC1_HUMAN","reviewed","YTH domain-containing protein 1 (Splicing factor YT521) (YT521-B)","YTHDC1 KIAA1966 YT521","Homo sapiens (Human)",727,"","",""
"407","Q96MU7","lcl|NW_011934598.1_cds_XP_011447601.1_256",91,"YTDC1_HUMAN","reviewed","YTH domain-containing protein 1 (Splicing factor YT521) (YT521-B)","YTHDC1 KIAA1966 YT521","Homo sapiens (Human)",727,"","",""
"408","Q96RT8","lcl|NW_011934594.1_cds_XP_011445262.1_233",89,"GCP5_HUMAN","reviewed","Gamma-tubulin complex component 5 (GCP-5)","TUBGCP5 GCP5 KIAA1899","Homo sapiens (Human)",1024,"TISSUE SPECIFICITY: Widely expressed, with highest levels in heart and skeletal muscle and moderate levels in brain. {ECO:0000269|PubMed:14508708}.","",""
"409","Q96RT8","lcl|NW_011934594.1_cds_XP_011445336.1_234",89,"GCP5_HUMAN","reviewed","Gamma-tubulin complex component 5 (GCP-5)","TUBGCP5 GCP5 KIAA1899","Homo sapiens (Human)",1024,"TISSUE SPECIFICITY: Widely expressed, with highest levels in heart and skeletal muscle and moderate levels in brain. {ECO:0000269|PubMed:14508708}.","",""
"410","Q96SN8","lcl|NW_011934525.1_cds_XP_011434217.1_14",37,"CK5P2_HUMAN","reviewed","CDK5 regulatory subunit-associated protein 2 (CDK5 activator-binding protein C48) (Centrosome-associated protein 215)","CDK5RAP2 CEP215 KIAA1633","Homo sapiens (Human)",1893,"TISSUE SPECIFICITY: Widely expressed. Expressed in heart, brain, placenta, lung, liver, skeletal muscle, kidney and pancreas. {ECO:0000269|PubMed:10721722}.","",""
"411","Q96SN8","lcl|NW_011934525.1_cds_XP_011433459.1_17",37,"CK5P2_HUMAN","reviewed","CDK5 regulatory subunit-associated protein 2 (CDK5 activator-binding protein C48) (Centrosome-associated protein 215)","CDK5RAP2 CEP215 KIAA1633","Homo sapiens (Human)",1893,"TISSUE SPECIFICITY: Widely expressed. Expressed in heart, brain, placenta, lung, liver, skeletal muscle, kidney and pancreas. {ECO:0000269|PubMed:10721722}.","",""
"412","Q96SN8","lcl|NW_011934525.1_cds_XP_011435774.1_19",37,"CK5P2_HUMAN","reviewed","CDK5 regulatory subunit-associated protein 2 (CDK5 activator-binding protein C48) (Centrosome-associated protein 215)","CDK5RAP2 CEP215 KIAA1633","Homo sapiens (Human)",1893,"TISSUE SPECIFICITY: Widely expressed. Expressed in heart, brain, placenta, lung, liver, skeletal muscle, kidney and pancreas. {ECO:0000269|PubMed:10721722}.","",""
"413","Q96SN8","lcl|NW_011934525.1_cds_XP_011436541.1_15",37,"CK5P2_HUMAN","reviewed","CDK5 regulatory subunit-associated protein 2 (CDK5 activator-binding protein C48) (Centrosome-associated protein 215)","CDK5RAP2 CEP215 KIAA1633","Homo sapiens (Human)",1893,"TISSUE SPECIFICITY: Widely expressed. Expressed in heart, brain, placenta, lung, liver, skeletal muscle, kidney and pancreas. {ECO:0000269|PubMed:10721722}.","",""
"414","Q96SN8","lcl|NW_011934525.1_cds_XP_011432688.1_16",37,"CK5P2_HUMAN","reviewed","CDK5 regulatory subunit-associated protein 2 (CDK5 activator-binding protein C48) (Centrosome-associated protein 215)","CDK5RAP2 CEP215 KIAA1633","Homo sapiens (Human)",1893,"TISSUE SPECIFICITY: Widely expressed. Expressed in heart, brain, placenta, lung, liver, skeletal muscle, kidney and pancreas. {ECO:0000269|PubMed:10721722}.","",""
"415","Q96SN8","lcl|NW_011934525.1_cds_XP_011434994.1_18",37,"CK5P2_HUMAN","reviewed","CDK5 regulatory subunit-associated protein 2 (CDK5 activator-binding protein C48) (Centrosome-associated protein 215)","CDK5RAP2 CEP215 KIAA1633","Homo sapiens (Human)",1893,"TISSUE SPECIFICITY: Widely expressed. Expressed in heart, brain, placenta, lung, liver, skeletal muscle, kidney and pancreas. {ECO:0000269|PubMed:10721722}.","",""
