"","X2","X.1","Entry","X","Entry.name","Status","Protein.names","Gene.names","Organism","Length","Tissue.specificity","Induction","Developmental.stage","V2"
"362","lcl|NW_011934574.1_cds_XP_011433280.1_134",106,"P27046",160,"MA2A1_MOUSE","reviewed","Alpha-mannosidase 2 (EC 3.2.1.114) (Golgi alpha-mannosidase II) (AMan II) (Man II) (Mannosidase alpha class 2A member 1) (Mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase)","Man2a1 Mana2","Mus musculus (Mouse)",1150,"TISSUE SPECIFICITY: All tissues, mostly in adrenal and thymus.","","","LOC105332200"
"363","lcl|NW_011934574.1_cds_XP_011433280.1_134",236,"Q16706",161,"MA2A1_HUMAN","reviewed","Alpha-mannosidase 2 (EC 3.2.1.114) (Golgi alpha-mannosidase II) (AMan II) (Man II) (Mannosidase alpha class 2A member 1) (Mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase)","MAN2A1 MANA2","Homo sapiens (Human)",1144,"","","","LOC105332200"
"364","lcl|NW_011934574.1_cds_XP_011433280.1_134",126,"P49641",162,"MA2A2_HUMAN","reviewed","Alpha-mannosidase 2x (EC 3.2.1.114) (Alpha-mannosidase IIx) (Man IIx) (Mannosidase alpha class 2A member 2) (Mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase)","MAN2A2 MANA2X","Homo sapiens (Human)",1150,"","","","LOC105332200"
"365","lcl|NW_011934574.1_cds_XP_011433280.1_134",361,"Q8BRK9",163,"MA2A2_MOUSE","reviewed","Alpha-mannosidase 2x (EC 3.2.1.114) (Alpha-mannosidase IIx) (Man IIx) (Mannosidase alpha class 2A member 2) (Mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase)","Man2a2 Mana2x","Mus musculus (Mouse)",1152,"","","","LOC105332200"
"366","lcl|NW_011934574.1_cds_XP_019924487.1_135",404,"Q941I6",167,"PMS1_ARATH","reviewed","DNA mismatch repair protein PMS1 (Postmeiotic segregation protein 1) (Protein POSTMEIOTIC SEGREGATION 1)","PMS1 At4g02460 T14P8.6","Arabidopsis thaliana (Mouse-ear cress)",923,"TISSUE SPECIFICITY: Expressed at very low levels in mature leaves. Detected in rapidly dividing tissues. {ECO:0000269|PubMed:20571910, ECO:0000269|Ref.1}.","","","LOC105332439"
"367","lcl|NW_011934574.1_cds_XP_019924487.1_135",131,"P54278",164,"PMS2_HUMAN","reviewed","Mismatch repair endonuclease PMS2 (EC 3.1.-.-) (DNA mismatch repair protein PMS2) (PMS1 protein homolog 2)","PMS2 PMSL2","Homo sapiens (Human)",862,"","","","LOC105332439"
"368","lcl|NW_011934574.1_cds_XP_019924487.1_135",36,"F1NQJ3",165,"PMS2_CHICK","reviewed","Mismatch repair endonuclease PMS2 (EC 3.1.-.-) (DNA mismatch repair protein PMS2) (PMS1 protein homolog 2)","PMS2","Gallus gallus (Chicken)",869,"","","","LOC105332439"
"369","lcl|NW_011934574.1_cds_XP_019924487.1_135",277,"Q54QA0",168,"PMS1_DICDI","reviewed","Mismatch repair endonuclease pms1","pms1 DDB_G0283981","Dictyostelium discoideum (Slime mold)",1022,"","","","LOC105332439"
"370","lcl|NW_011934574.1_cds_XP_019924487.1_135",132,"P54279",166,"PMS2_MOUSE","reviewed","Mismatch repair endonuclease PMS2 (EC 3.1.-.-) (DNA mismatch repair protein PMS2) (PMS1 protein homolog 2)","Pms2","Mus musculus (Mouse)",859,"","","","LOC105332439"
"371","lcl|NW_011934575.1_cds_XP_011433497.1_137",37,"H9BW96",169,"RAB7_EPICO","reviewed","Ras-related protein rab7","rab7","Epinephelus coioides (Orange-spotted grouper) (Epinephelus nebulosus)",207,"TISSUE SPECIFICITY: Ubiquitously expressed. Expressed in liver, spleen, kidney, brain, intestine, heart, skin, muscle, gill and stomach. {ECO:0000269|PubMed:24161772}.","INDUCTION: (Microbial infection) Down-regulated at 6 hours post infection, and then up-regulated until 48 hours post infection in spleen cells in response to Singapore grouper iridovirus (SGIV) infection. {ECO:0000269|PubMed:24161772}.","","LOC105332531"
"372","lcl|NW_011934575.1_cds_XP_011433497.1_137",266,"Q3T0F5",170,"RAB7A_BOVIN","reviewed","Ras-related protein Rab-7a","RAB7A RAB7","Bos taurus (Bovine)",207,"","","","LOC105332531"
"373","lcl|NW_011934575.1_cds_XP_011433497.1_137",84,"P09527",171,"RAB7A_RAT","reviewed","Ras-related protein Rab-7a (Ras-related protein BRL-RAS) (Ras-related protein p23)","Rab7a Rab7","Rattus norvegicus (Rat)",207,"TISSUE SPECIFICITY: Expressed in osteoclasts and in neurons. {ECO:0000269|PubMed:16040606, ECO:0000269|PubMed:16306406}.","","","LOC105332531"
"374","lcl|NW_011934575.1_cds_XP_011433497.1_137",130,"P51150",172,"RAB7A_MOUSE","reviewed","Ras-related protein Rab-7a","Rab7a Rab7","Mus musculus (Mouse)",207,"TISSUE SPECIFICITY: Widely expressed. High expression in liver, heart and kidney. Found in sensory and motor neurons. {ECO:0000269|PubMed:12545426}.","","DEVELOPMENTAL STAGE: Expressed in the dorsal root ganglia and the sciatic nerve at 13.5 dpc (at protein level). {ECO:0000269|PubMed:23179371}.","LOC105332531"
"375","lcl|NW_011934575.1_cds_XP_011433497.1_137",129,"P51149",173,"RAB7A_HUMAN","reviewed","Ras-related protein Rab-7a","RAB7A RAB7","Homo sapiens (Human)",207,"TISSUE SPECIFICITY: Widely expressed; high expression found in skeletal muscle. {ECO:0000269|PubMed:12545426}.","","","LOC105332531"
"376","lcl|NW_011934575.1_cds_XP_011433606.1_138",281,"Q5D013",174,"EFMT2_DANRE","reviewed","EEF1A lysine methyltransferase 2 (EC 2.1.1.-) (Methyltransferase-like protein 10) (Protein-lysine N-methyltransferase mettl10)","eef1akmt2 mettl10 zgc:110805","Danio rerio (Zebrafish) (Brachydanio rerio)",233,"","","","LOC105332619"
"377","lcl|NW_011934575.1_cds_XP_011433606.1_138",282,"Q5JPI9",176,"EFMT2_HUMAN","reviewed","EEF1A lysine methyltransferase 2 (EC 2.1.1.-) (Methyltransferase-like protein 10) (Protein-lysine N-methyltransferase METTL10)","EEF1AKMT2 C10orf138 METTL10","Homo sapiens (Human)",291,"","","","LOC105332619"
"378","lcl|NW_011934575.1_cds_XP_011433606.1_138",431,"Q9D853",175,"EFMT2_MOUSE","reviewed","EEF1A lysine methyltransferase 2 (EC 2.1.1.-) (Methyltransferase-like protein 10) (Protein-lysine N-methyltransferase Mettl10)","Eef1akmt2 Mettl10","Mus musculus (Mouse)",244,"","","","LOC105332619"
"379","lcl|NW_011934575.1_cds_XP_011433606.1_138",469,"Q9P7Z3",177,"EFM4_SCHPO","reviewed","Protein-lysine N-methyltransferase efm4 (EC 2.1.1.-) (Elongation factor methyltransferase 4) (Secretion and early endocytosis protein 1 homolog)","see1 efm4 SPBC839.14c","Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)",238,"","","","LOC105332619"
"380","lcl|NW_011934575.1_cds_XP_011433606.1_138",123,"P40516",178,"EFM4_YEAST","reviewed","Protein-lysine N-methyltransferase EFM4 (EC 2.1.1.-) (Elongation factor methyltransferase 4) (Secretion and early endocytosis protein 1)","EFM4 SEE1 YIL064W","Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)",257,"","","","LOC105332619"
"381","lcl|NW_011934575.1_cds_XP_011433717.1_139",365,"Q8C3F2",182,"F120C_MOUSE","reviewed","Constitutive coactivator of PPAR-gamma-like protein 2 (Protein FAM120C)","Fam120c ORF34","Mus musculus (Mouse)",1091,"","","","LOC105332701"
"382","lcl|NW_011934575.1_cds_XP_011433717.1_139",468,"Q9NZB2",179,"F120A_HUMAN","reviewed","Constitutive coactivator of PPAR-gamma-like protein 1 (Oxidative stress-associated Src activator) (Protein FAM120A)","FAM120A C9orf10 KIAA0183 OSSA","Homo sapiens (Human)",1118,"TISSUE SPECIFICITY: Ubiquitously expressed. Highly expressed in scirrhous-type gastric cancer tissues compared with normal gastric mucosa (at protein level). {ECO:0000269|PubMed:14585507, ECO:0000269|PubMed:19015244}.","","","LOC105332701"
"383","lcl|NW_011934575.1_cds_XP_011433717.1_139",467,"Q9NX05",181,"F120C_HUMAN","reviewed","Constitutive coactivator of PPAR-gamma-like protein 2 (Protein FAM120C) (Tumor antigen BJ-HCC-21)","FAM120C CXorf17","Homo sapiens (Human)",1096,"TISSUE SPECIFICITY: Expressed at low levels in a number of tissues. {ECO:0000269|PubMed:14585507}.","","","LOC105332701"
"384","lcl|NW_011934575.1_cds_XP_011433717.1_139",338,"Q6DEZ2",183,"F120A_XENTR","reviewed","Constitutive coactivator of PPAR-gamma-like protein 1 homolog (Protein FAM120A)","fam120a","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)",1043,"","","","LOC105332701"
"385","lcl|NW_011934575.1_cds_XP_011433717.1_139",14,"A6H7H1",180,"F120A_BOVIN","reviewed","Constitutive coactivator of PPAR-gamma-like protein 1 (Oxidative stress-associated Src activator) (Protein FAM120A)","FAM120A OSSA","Bos taurus (Bovine)",1114,"","","","LOC105332701"
"386","lcl|NW_011934577.1_cds_XP_011433944.2_143",543,"Q9Z139",190,"ROR1_MOUSE","reviewed","Inactive tyrosine-protein kinase transmembrane receptor ROR1 (mROR1) (Neurotrophic tyrosine kinase, receptor-related 1)","Ror1 Ntrkr1","Mus musculus (Mouse)",937,"TISSUE SPECIFICITY: At postnatal P0, expressed in heart, lung, liver, kidney, spleen and inner ear. {ECO:0000269|PubMed:27162350}.","","DEVELOPMENTAL STAGE: At postnatal P0, expressed in heart, lung, liver, kidney, spleen and inner ear (PubMed:27162350). In the inner ear, at 14.5 dpc, detected in spiral ganglia, the cochlear epithelium and the vesitbule. At 17.5 dpc, expression increases in spiral ganglion neurons axon terminals adjacent to auditory hair cells. In the differentiating cochlear epithelium, the expression is intense in the stria vascularis. By P0, expression in the stria vascularis is weakened (PubMed:27162350). {ECO:0000269|PubMed:27162350}.","LOC105332878"
"387","lcl|NW_011934577.1_cds_XP_011433944.2_143",210,"Q01974",192,"ROR2_HUMAN","reviewed","Tyrosine-protein kinase transmembrane receptor ROR2 (EC 2.7.10.1) (Neurotrophic tyrosine kinase, receptor-related 2)","ROR2 NTRKR2","Homo sapiens (Human)",943,"","","DEVELOPMENTAL STAGE: Expressed at high levels during early embryonic development. The expression levels drop strongly around day 16 and there are only very low levels in adult tissues.","LOC105332878"
"388","lcl|NW_011934577.1_cds_XP_011433944.2_143",541,"Q9Z138",191,"ROR2_MOUSE","reviewed","Tyrosine-protein kinase transmembrane receptor ROR2 (mROR2) (EC 2.7.10.1) (Neurotrophic tyrosine kinase, receptor-related 2)","Ror2","Mus musculus (Mouse)",944,"","","DEVELOPMENTAL STAGE: From 9.5 to 11.5 dpc, expressed in the branchial arches, otic vesicle, limb buds, somites, craniofacial mesenchyme and tail buds. At 14.5 dpc, expressed in the developing tongue, nasal cavity, palate, adrenal gland, in the forebrain, dorsal root ganglia and in the somites. At 14.5 dpc, also detected in lung, rib cartilage, kidney and intestine (at protein level). {ECO:0000269|PubMed:19785987}.","LOC105332878"
"389","lcl|NW_011934577.1_cds_XP_011433944.2_143",256,"Q24488",193,"ROR1_DROME","reviewed","Tyrosine-protein kinase transmembrane receptor Ror (dRor) (EC 2.7.10.1)","Ror CG4926","Drosophila melanogaster (Fruit fly)",685,"TISSUE SPECIFICITY: Expressed in neurons of the developing nervous system. {ECO:0000269|PubMed:8394009}.","","","LOC105332878"
"390","lcl|NW_011934577.1_cds_XP_011433944.2_143",208,"Q01973",189,"ROR1_HUMAN","reviewed","Inactive tyrosine-protein kinase transmembrane receptor ROR1 (Neurotrophic tyrosine kinase, receptor-related 1)","ROR1 NTRKR1","Homo sapiens (Human)",937,"TISSUE SPECIFICITY: Expressed strongly in human heart, lung and kidney, but weakly in the CNS. Isoform Short is strongly expressed in fetal and adult CNS and in a variety of human cancers, including those originating from CNS or PNS neuroectoderm.","","DEVELOPMENTAL STAGE: Expressed at high levels during early embryonic development. The expression levels drop strongly around day 16 and there are only very low levels in adult tissues.","LOC105332878"
"391","lcl|NW_011934577.1_cds_XP_011434021.2_141",542,"Q9Z138",191,"ROR2_MOUSE","reviewed","Tyrosine-protein kinase transmembrane receptor ROR2 (mROR2) (EC 2.7.10.1) (Neurotrophic tyrosine kinase, receptor-related 2)","Ror2","Mus musculus (Mouse)",944,"","","DEVELOPMENTAL STAGE: From 9.5 to 11.5 dpc, expressed in the branchial arches, otic vesicle, limb buds, somites, craniofacial mesenchyme and tail buds. At 14.5 dpc, expressed in the developing tongue, nasal cavity, palate, adrenal gland, in the forebrain, dorsal root ganglia and in the somites. At 14.5 dpc, also detected in lung, rib cartilage, kidney and intestine (at protein level). {ECO:0000269|PubMed:19785987}.","LOC105332878"
"392","lcl|NW_011934577.1_cds_XP_011434021.2_141",209,"Q01974",192,"ROR2_HUMAN","reviewed","Tyrosine-protein kinase transmembrane receptor ROR2 (EC 2.7.10.1) (Neurotrophic tyrosine kinase, receptor-related 2)","ROR2 NTRKR2","Homo sapiens (Human)",943,"","","DEVELOPMENTAL STAGE: Expressed at high levels during early embryonic development. The expression levels drop strongly around day 16 and there are only very low levels in adult tissues.","LOC105332878"
"393","lcl|NW_011934577.1_cds_XP_011434021.2_141",254,"Q24488",193,"ROR1_DROME","reviewed","Tyrosine-protein kinase transmembrane receptor Ror (dRor) (EC 2.7.10.1)","Ror CG4926","Drosophila melanogaster (Fruit fly)",685,"TISSUE SPECIFICITY: Expressed in neurons of the developing nervous system. {ECO:0000269|PubMed:8394009}.","","","LOC105332878"
"394","lcl|NW_011934577.1_cds_XP_011434021.2_141",206,"Q01973",189,"ROR1_HUMAN","reviewed","Inactive tyrosine-protein kinase transmembrane receptor ROR1 (Neurotrophic tyrosine kinase, receptor-related 1)","ROR1 NTRKR1","Homo sapiens (Human)",937,"TISSUE SPECIFICITY: Expressed strongly in human heart, lung and kidney, but weakly in the CNS. Isoform Short is strongly expressed in fetal and adult CNS and in a variety of human cancers, including those originating from CNS or PNS neuroectoderm.","","DEVELOPMENTAL STAGE: Expressed at high levels during early embryonic development. The expression levels drop strongly around day 16 and there are only very low levels in adult tissues.","LOC105332878"
"395","lcl|NW_011934577.1_cds_XP_011434021.2_141",544,"Q9Z139",190,"ROR1_MOUSE","reviewed","Inactive tyrosine-protein kinase transmembrane receptor ROR1 (mROR1) (Neurotrophic tyrosine kinase, receptor-related 1)","Ror1 Ntrkr1","Mus musculus (Mouse)",937,"TISSUE SPECIFICITY: At postnatal P0, expressed in heart, lung, liver, kidney, spleen and inner ear. {ECO:0000269|PubMed:27162350}.","","DEVELOPMENTAL STAGE: At postnatal P0, expressed in heart, lung, liver, kidney, spleen and inner ear (PubMed:27162350). In the inner ear, at 14.5 dpc, detected in spiral ganglia, the cochlear epithelium and the vesitbule. At 17.5 dpc, expression increases in spiral ganglion neurons axon terminals adjacent to auditory hair cells. In the differentiating cochlear epithelium, the expression is intense in the stria vascularis. By P0, expression in the stria vascularis is weakened (PubMed:27162350). {ECO:0000269|PubMed:27162350}.","LOC105332878"
"396","lcl|NW_011934577.1_cds_XP_011434104.2_142",207,"Q01973",189,"ROR1_HUMAN","reviewed","Inactive tyrosine-protein kinase transmembrane receptor ROR1 (Neurotrophic tyrosine kinase, receptor-related 1)","ROR1 NTRKR1","Homo sapiens (Human)",937,"TISSUE SPECIFICITY: Expressed strongly in human heart, lung and kidney, but weakly in the CNS. Isoform Short is strongly expressed in fetal and adult CNS and in a variety of human cancers, including those originating from CNS or PNS neuroectoderm.","","DEVELOPMENTAL STAGE: Expressed at high levels during early embryonic development. The expression levels drop strongly around day 16 and there are only very low levels in adult tissues.","LOC105332878"
"397","lcl|NW_011934577.1_cds_XP_011434104.2_142",211,"Q01974",192,"ROR2_HUMAN","reviewed","Tyrosine-protein kinase transmembrane receptor ROR2 (EC 2.7.10.1) (Neurotrophic tyrosine kinase, receptor-related 2)","ROR2 NTRKR2","Homo sapiens (Human)",943,"","","DEVELOPMENTAL STAGE: Expressed at high levels during early embryonic development. The expression levels drop strongly around day 16 and there are only very low levels in adult tissues.","LOC105332878"
"398","lcl|NW_011934577.1_cds_XP_011434104.2_142",540,"Q9Z138",191,"ROR2_MOUSE","reviewed","Tyrosine-protein kinase transmembrane receptor ROR2 (mROR2) (EC 2.7.10.1) (Neurotrophic tyrosine kinase, receptor-related 2)","Ror2","Mus musculus (Mouse)",944,"","","DEVELOPMENTAL STAGE: From 9.5 to 11.5 dpc, expressed in the branchial arches, otic vesicle, limb buds, somites, craniofacial mesenchyme and tail buds. At 14.5 dpc, expressed in the developing tongue, nasal cavity, palate, adrenal gland, in the forebrain, dorsal root ganglia and in the somites. At 14.5 dpc, also detected in lung, rib cartilage, kidney and intestine (at protein level). {ECO:0000269|PubMed:19785987}.","LOC105332878"
"399","lcl|NW_011934577.1_cds_XP_011434104.2_142",545,"Q9Z139",190,"ROR1_MOUSE","reviewed","Inactive tyrosine-protein kinase transmembrane receptor ROR1 (mROR1) (Neurotrophic tyrosine kinase, receptor-related 1)","Ror1 Ntrkr1","Mus musculus (Mouse)",937,"TISSUE SPECIFICITY: At postnatal P0, expressed in heart, lung, liver, kidney, spleen and inner ear. {ECO:0000269|PubMed:27162350}.","","DEVELOPMENTAL STAGE: At postnatal P0, expressed in heart, lung, liver, kidney, spleen and inner ear (PubMed:27162350). In the inner ear, at 14.5 dpc, detected in spiral ganglia, the cochlear epithelium and the vesitbule. At 17.5 dpc, expression increases in spiral ganglion neurons axon terminals adjacent to auditory hair cells. In the differentiating cochlear epithelium, the expression is intense in the stria vascularis. By P0, expression in the stria vascularis is weakened (PubMed:27162350). {ECO:0000269|PubMed:27162350}.","LOC105332878"
"400","lcl|NW_011934577.1_cds_XP_011434104.2_142",255,"Q24488",193,"ROR1_DROME","reviewed","Tyrosine-protein kinase transmembrane receptor Ror (dRor) (EC 2.7.10.1)","Ror CG4926","Drosophila melanogaster (Fruit fly)",685,"TISSUE SPECIFICITY: Expressed in neurons of the developing nervous system. {ECO:0000269|PubMed:8394009}.","","","LOC105332878"
"401","lcl|NW_011934577.1_cds_XP_011434218.1_140",513,"Q9XTQ7",188,"ZPT72_CAEEL","reviewed","Zinc transporter zipt-7.2 (Histidine-rich membrane protein KE4 homolog 2)","zipt-7.2 hke-4.2 H13N06.5","Caenorhabditis elegans",462,"TISSUE SPECIFICITY: Expressed in somatic tissues. {ECO:0000269|PubMed:29879108}.","","","LOC105333070"
"402","lcl|NW_011934577.1_cds_XP_011434218.1_140",15,"A8X482",187,"ZPT72_CAEBR","reviewed","Zinc transporter zipt-7.2 (Histidine-rich membrane protein KE4 homolog 2)","zipt-7.2 hke-4.2 CBG07716","Caenorhabditis briggsae",476,"","","","LOC105333070"
"403","lcl|NW_011934577.1_cds_XP_011434218.1_140",262,"Q31125",184,"S39A7_MOUSE","reviewed","Zinc transporter SLC39A7 (Histidine-rich membrane protein Ke4) (Solute carrier family 39 member 7) (Zrt-, Irt-like protein 7) (ZIP7)","Slc39a7 H2-Ke4 Hke4","Mus musculus (Mouse)",476,"TISSUE SPECIFICITY: Widely expressed. {ECO:0000269|PubMed:15705588, ECO:0000269|PubMed:2294398}.","","","LOC105333070"
"404","lcl|NW_011934577.1_cds_XP_011434218.1_140",508,"Q9V3A4",186,"CSUP_DROME","reviewed","Protein catecholamines up","Catsup CG10449","Drosophila melanogaster (Fruit fly)",449,"","","","LOC105333070"
"405","lcl|NW_011934577.1_cds_XP_011434218.1_140",403,"Q92504",185,"S39A7_HUMAN","reviewed","Zinc transporter SLC39A7 (Histidine-rich membrane protein Ke4) (Really interesting new gene 5 protein) (Solute carrier family 39 member 7) (Zrt-, Irt-like protein 7) (ZIP7)","SLC39A7 HKE4 RING5","Homo sapiens (Human)",469,"TISSUE SPECIFICITY: Widely expressed. {ECO:0000269|PubMed:14525538, ECO:0000269|PubMed:15705588}.","INDUCTION: Down-regulated by Zn(+2). {ECO:0000269|PubMed:15705588}.","","LOC105333070"
"406","lcl|NW_011934580.1_cds_XP_011435352.2_150",278,"Q562C7",194,"PUM3_RAT","reviewed","Pumilio homolog 3","Pum3","Rattus norvegicus (Rat)",647,"","","","LOC105333817"
"407","lcl|NW_011934580.1_cds_XP_011435352.2_150",235,"Q15397",196,"PUM3_HUMAN","reviewed","Pumilio homolog 3 (HBV X-transactivated gene 5 protein) (HBV XAg-transactivated protein 5) (Minor histocompatibility antigen HA-8) (HLA-HA8)","PUM3 cPERP-C KIAA0020 PUF-A XTP5","Homo sapiens (Human)",648,"TISSUE SPECIFICITY: Widely expressed. {ECO:0000269|PubMed:7584026}.","","","LOC105333817"
"408","lcl|NW_011934580.1_cds_XP_011435352.2_150",216,"Q09622",198,"PUF12_CAEEL","reviewed","Pumilio domain-containing protein 12","puf-12 ZK945.3","Caenorhabditis elegans",766,"","","","LOC105333817"
"409","lcl|NW_011934580.1_cds_XP_011435352.2_150",357,"Q8BKS9",197,"PUM3_MOUSE","reviewed","Pumilio homolog 3","Pum3 D19Bwg1357e Kiaa0020","Mus musculus (Mouse)",647,"TISSUE SPECIFICITY: In the adult eye, expressed primarily in retinal ganglion cells and, to a lesser extent, in the pigmented cells. {ECO:0000269|PubMed:19319195}.","","","LOC105333817"
"410","lcl|NW_011934580.1_cds_XP_011435352.2_150",549,"X1WGX5",195,"PUM3_DANRE","reviewed","Pumilio homolog 3","pum3 puf-a","Danio rerio (Zebrafish) (Brachydanio rerio)",629,"TISSUE SPECIFICITY: In adult, expressed at high levels in eye and ovary and at lower levels in brain, testis and head kidney. In the adult ovary, prominently expressed in early immature follicles. {ECO:0000269|PubMed:19319195}.","","DEVELOPMENTAL STAGE: Expressed throughout embryogenesis. In the adult ovary, strong expression detected in primitive stage I ovarian follicles with levels declining sharply and becoming negligible in subsequent stages of oocyte development. {ECO:0000269|PubMed:19319195}.","LOC105333817"
